Code Acte;Code acte/activité/phase;Libellé long;Code Activité;Code Phase;Code regroupement;Tarif secteur 1 et 2 adhérant à l'OPTAM/OPTAM-CO;Tarif secteur 2 non adhérant à l'OPTAM/OPTAM-CO; Quantité d'actes  ;Base de remboursement ;Montants remboursés;Catégorie d'acte;Sous-catégorie d'acte
EPPF001;EPPF00110;Recanalisation de la veine de drainage d'un accès vasculaire artérioveineux sans pose d'endoprothèse, par voie vasculaire transcutanée;1;0;ATM;209.00 €;209.00 €;73;15 472.51 €;15 472.51 €;Actes techniques médicaux thérapeutiques;Autres Actes Médicaux Thérapeutiques
EPPF003;EPPF00340;Recanalisation de la veine de drainage d'un accès vasculaire artérioveineux avec pose d'endoprothèse, par voie vasculaire transcutanée;4;0;ADA;94.05 €;94.05 €;30;2 856.43 €;2 856.43 €;Actes techniques médicaux thérapeutiques;Autres Actes Médicaux Thérapeutiques
EPPF003;EPPF00310;Recanalisation de la veine de drainage d'un accès vasculaire artérioveineux avec pose d'endoprothèse, par voie vasculaire transcutanée;1;0;ATM;209.00 €;209.00 €;31;7 253.19 €;7 253.19 €;Actes techniques médicaux thérapeutiques;Autres Actes Médicaux Thérapeutiques
EPPP002;EPPP00210;Désobstruction de site implantable ou de voie veineuse centrale tunnellisée par agent thrombolytique;1;0;ATM;19.20 €;19.20 €;177;2 841.60 €;2 766.72 €;Actes chirurgicaux;Pose ou ablation de cathéter /système diffuseur
EPPP003;EPPP00310;Désobstruction locale d'un cathéter veineux pour circulation extracorporelle;1;0;ATM;20.90 €;20.90 €;3 341;65 863.54 €;64 374.42 €;Actes techniques médicaux thérapeutiques;Autres Actes Médicaux Thérapeutiques
EQBP001;EQBP00110;Contention veineuse fixe prenant au moins 2 segments de membre, par pose de bande collante ou cohésive;1;0;ATM;14.02 €;12.17 €;32 606;265 665.98 €;219 249.70 €;Actes techniques médicaux thérapeutiques;Autres Actes Médicaux Thérapeutiques
EQGA001;EQGA00110;Ablation d'une circulation extracorporelle [CEC] établie sur les vaisseaux périphériques;1;0;ADC;236.81 €;163.68 €;34;7 297.67 €;7 297.67 €;Actes chirurgicaux;Autres Actes de Chirurgie
EQGA002;EQGA00240;Ablation d'une circulation extracorporelle [CEC] pour assistance circulatoire de longue durée, par thoracotomie;4;0;ADA;248.80 €;248.80 €;6;1 492.80 €;1 492.80 €;Actes chirurgicaux;Autres Actes de Chirurgie
EQGA002;EQGA00210;Ablation d'une circulation extracorporelle [CEC] pour assistance circulatoire de longue durée, par thoracotomie;1;0;ADC;394.91 €;316.83 €;7;3 496.92 €;3 496.92 €;Actes chirurgicaux;Autres Actes de Chirurgie
EQLA001;EQLA00140;Pose d'une circulation extracorporelle pour assistance circulatoire de longue durée, par thoracotomie;4;0;ADA;248.80 €;248.80 €;52;12 936.61 €;12 936.61 €;Actes chirurgicaux;Autres Actes de Chirurgie
EQLA001;EQLA00110;Pose d'une circulation extracorporelle pour assistance circulatoire de longue durée, par thoracotomie;1;0;ADC;394.91 €;360.72 €;45;21 261.53 €;21 261.53 €;Actes chirurgicaux;Autres Actes de Chirurgie
EQLA010;EQLA01010;Pose d'une prothèse mécanique biventriculaire orthotopique, par thoracotomie avec CEC;1;0;ADC;;;0;;;Actes chirurgicaux;Autres Actes de Chirurgie
EQLF004;EQLF00410;Pose de dispositif de mesure des pressions du coeur droit et du débit cardiaque, par voie veineuse transcutanée;1;0;ATM;94.80 €;71.11 €;26;1 943.97 €;1 943.97 €;Actes techniques médicaux diagnostiques;Autres Actes Médicaux Diagnostiques
EQMP001;EQMP00110;Suppléance hémodynamique par dispositif de contrepulsion diastolique intraaortique, par 24 heures;1;0;ATM;;;12;34.97 €;0.00 €;Actes techniques médicaux thérapeutiques;Autres Actes Médicaux Thérapeutiques
EQQF001;EQQF00140;Mesure et enregistrement des pressions du coeur droit, de l'artère pulmonaire et du coeur gauche, sans injection de produit de contraste, par voie veineuse transcutanée et par voie artérielle transcutanée ou cathétérisme du foramen ovale;4;0;ADA;94.05 €;94.05 €;134;10 407.45 €;10 407.45 €;Actes techniques médicaux diagnostiques;Autres Actes Médicaux Diagnostiques
EQQF001;EQQF00110;Mesure et enregistrement des pressions du coeur droit, de l'artère pulmonaire et du coeur gauche, sans injection de produit de contraste, par voie veineuse transcutanée et par voie artérielle transcutanée ou cathétérisme du foramen ovale;1;0;ATM;240.00 €;240.00 €;210;36 242.47 €;36 242.47 €;Actes techniques médicaux diagnostiques;Autres Actes Médicaux Diagnostiques
EQQF002;EQQF00210;Mesure et enregistrement des pressions du coeur gauche et de l'aorte, sans injection de produit de contraste, par voie artérielle transcutanée;1;0;ATM;144.00 €;144.00 €;263;33 436.00 €;33 342.40 €;Actes techniques médicaux diagnostiques;Autres Actes Médicaux Diagnostiques
EQQF003;EQQF00310;Mesure et enregistrement des pressions intravasculaires pulmonaires et systémiques et des différences artérioveineuses des contenus artériels en oxygène, à l'état basal et après administration d'agent pharmacologique vasodilatateur, par voie vasculaire transcutanée;1;0;ATM;240.00 €;240.00 €;30;5 894.40 €;5 894.40 €;Actes techniques médicaux diagnostiques;Autres Actes Médicaux Diagnostiques
EQQF004;EQQF00440;Mesure et enregistrement des pressions du coeur droit, de l'artère pulmonaire et du coeur gauche, sans injection de produit de contraste, par voie veineuse transcutanée avec perforation du septum interatrial;4;0;ADA;94.05 €;94.05 €;25;1 940.61 €;1 940.61 €;Actes techniques médicaux diagnostiques;Autres Actes Médicaux Diagnostiques
EQQF004;EQQF00410;Mesure et enregistrement des pressions du coeur droit, de l'artère pulmonaire et du coeur gauche, sans injection de produit de contraste, par voie veineuse transcutanée avec perforation du septum interatrial;1;0;ATM;240.00 €;240.00 €;23;3 600.00 €;3 600.00 €;Actes techniques médicaux diagnostiques;Autres Actes Médicaux Diagnostiques
EQQF006;EQQF00610;Mesure et enregistrement des pressions du coeur droit et de l'artère pulmonaire, sans injection de produit de contraste, par voie veineuse transcutanée;1;0;ATM;96.00 €;96.00 €;1 882;131 178.73 €;129 871.13 €;Actes techniques médicaux diagnostiques;Autres Actes Médicaux Diagnostiques
EQQF007;EQQF00710;Mesure directe unilatérale ou bilatérale de la pression intraveineuse, par ponction transcutanée d'une veine du pied;1;0;ATM;32.25 €;21.93 €;5;102.57 €;95.99 €;Actes techniques médicaux diagnostiques;Autres Actes Médicaux Diagnostiques
EQQH001;EQQH00110;Mesure et enregistrement des pressions du coeur droit et de l'artère pulmonaire, avec injection de produit de contraste, par voie veineuse transcutanée;1;0;ATM;96.00 €;96.00 €;244;18 768.00 €;18 739.20 €;Actes techniques médicaux diagnostiques;Autres Actes Médicaux Diagnostiques
EQQH002;EQQH00210;Mesure et enregistrement des pressions du coeur gauche et de l'aorte, avec injection de produit de contraste, par voie artérielle transcutanée;1;0;ATM;144.00 €;144.00 €;18;1 771.46 €;1 771.46 €;Actes techniques médicaux diagnostiques;Autres Actes Médicaux Diagnostiques
EQQH004;EQQH00440;Mesure et enregistrement des pressions du coeur droit, de l'artère pulmonaire et du coeur gauche, avec injection de produit de contraste, par voie veineuse transcutanée avec perforation du septum interatrial;4;0;ADA;94.05 €;94.05 €;57;4 343.91 €;4 209.11 €;Actes techniques médicaux diagnostiques;Autres Actes Médicaux Diagnostiques
EQQH004;EQQH00410;Mesure et enregistrement des pressions du coeur droit, de l'artère pulmonaire et du coeur gauche, avec injection de produit de contraste, par voie veineuse transcutanée avec perforation du septum interatrial;1;0;ATM;240.00 €;240.00 €;62;10 020.00 €;9 828.00 €;Actes techniques médicaux diagnostiques;Autres Actes Médicaux Diagnostiques
EQQH005;EQQH00540;Mesure et enregistrement des pressions du coeur droit, de l'artère pulmonaire et du coeur gauche, avec injection de produit de contraste, par voie veineuse transcutanée et par voie artérielle transcutanée ou cathétérisme du foramen ovale, avant l'âge de 24 mois;4;0;ADA;104.50 €;104.50 €;14;1 206.00 €;1 206.00 €;Actes techniques médicaux diagnostiques;Autres Actes Médicaux Diagnostiques
EQQH005;EQQH00510;Mesure et enregistrement des pressions du coeur droit, de l'artère pulmonaire et du coeur gauche, avec injection de produit de contraste, par voie veineuse transcutanée et par voie artérielle transcutanée ou cathétérisme du foramen ovale, avant l'âge de 24 mois;1;0;ATM;288.00 €;288.00 €;16;3 072.00 €;3 072.00 €;Actes techniques médicaux diagnostiques;Autres Actes Médicaux Diagnostiques
EQQH006;EQQH00640;Mesure et enregistrement des pressions du coeur droit, de l'artère pulmonaire et du coeur gauche, avec injection de produit de contraste, par voie veineuse transcutanée et par voie artérielle transcutanée ou cathétérisme du foramen ovale, à l'âge de 24 mois ou plus;4;0;ADA;94.05 €;94.05 €;117;8 737.70 €;8 690.67 €;Actes techniques médicaux diagnostiques;Autres Actes Médicaux Diagnostiques
EQQH006;EQQH00610;Mesure et enregistrement des pressions du coeur droit, de l'artère pulmonaire et du coeur gauche, avec injection de produit de contraste, par voie veineuse transcutanée et par voie artérielle transcutanée ou cathétérisme du foramen ovale, à l'âge de 24 mois ou plus;1;0;ATM;240.00 €;240.00 €;151;19 798.68 €;19 645.67 €;Actes techniques médicaux diagnostiques;Autres Actes Médicaux Diagnostiques
EQQJ001;EQQJ00110;Surveillance hémodynamique continue par doppler par voie oesophagienne, par 24 heures;1;0;ATM;;;3;0.00 €;0.00 €;Actes techniques médicaux diagnostiques;Autres Actes Médicaux Diagnostiques
EQQM001;EQQM00110;Surveillance hémodynamique continue par échocardiographie transthoracique itérative, par 24 heures;1;0;ATM;;;162;218.67 €;0.00 €;Actes techniques médicaux diagnostiques;Autres Actes Médicaux Diagnostiques
EQQM003;EQQM00310;Étude dynamique de la microcirculation digitale, par pléthysmographie, laser-doppler, thermométrie ou mesure transcutanée de la pression partielle en oxygène [TcPO2];1;0;ATM;18.93 €;15.01 €;2 225;26 339.91 €;24 078.63 €;Actes techniques médicaux diagnostiques;Autres Actes Médicaux Diagnostiques
EQQM004;EQQM00410;Mesure de la distance de marche sur tapis roulant ou par enregistrement électromagnétique, avec mesures de la pression systolique résiduelle de cheville et du temps de récupération [test de Strandness] par doppler continu transcutané ou pléthysmographie;1;0;ATM;;;40;10.56 €;0.00 €;Actes techniques médicaux diagnostiques;Épreuve d'effort cardiaque
EQQM005;EQQM00510;Étude de la fréquence cardiaque et des vitesses circulatoires par doppler pulsé transcrânien, avec épreuve dynamique;1;0;ATM;104.54 €;92.39 €;267;23 757.64 €;19 675.37 €;Actes techniques médicaux diagnostiques;Autres Actes Médicaux Diagnostiques
EQQM006;EQQM00610;Mesure de la pression intraartérielle d'un membre en au moins 3 points, par doppler transcutané ou pléthysmographie;1;0;ATM;21.12 €;21.12 €;805 158;8 771 189.36 €;7 866 497.12 €;Actes techniques médicaux diagnostiques;Autres Actes Médicaux Diagnostiques
EQQP001;EQQP00110;Mesure de la distance de marche sur tapis roulant ou par enregistrement électromagnétique;1;0;ATM;;;0;0.00 €;0.00 €;Actes techniques médicaux diagnostiques;Épreuve d'effort cardiaque
EQQP002;EQQP00210;Mesure de la distance de marche en terrain plat en 6 minutes, avec surveillance de la saturation en oxygène par mesure transcutanée et mesure du débit d'oxygène utile;1;0;ATM;28.80 €;28.80 €;3 964;86 888.80 €;81 946.08 €;Actes techniques médicaux diagnostiques;Épreuve fonctionnelle respiratoire
EQQP003;EQQP00310;Mesure de la distance de marche en terrain plat en 6 minutes, avec surveillance de la saturation en oxygène par mesure transcutanée;1;0;ATM;28.80 €;28.80 €;12 393;285 097.20 €;255 551.96 €;Actes techniques médicaux diagnostiques;Épreuve fonctionnelle respiratoire
EQQP004;EQQP00410;Suppléance hémodynamique par circulation extracorporelle, par 24 heures;1;0;ATM;;;1;0.00 €;0.00 €;Actes techniques médicaux thérapeutiques;Autres Actes Médicaux Thérapeutiques
EQQP005;EQQP00510;Capillaroscopie périunguéale;1;0;ATM;25.24 €;19.48 €;3 922;68 931.01 €;51 396.98 €;Actes techniques médicaux diagnostiques;Autres Actes Médicaux Diagnostiques
EQQP007;EQQP00710;Mesure de la pression intraartérielle digitale à la main et/ou au pied;1;0;ATM;;;1;0.00 €;0.00 €;Actes techniques médicaux diagnostiques;Autres Actes Médicaux Diagnostiques
EQQP008;EQQP00810;Enregistrement ambulatoire discontinu de la pression intraartérielle par méthode non effractive pendant au moins 24 heures [MAPA] [Holter tensionnel];1;0;ATM;;;430;695.00 €;0.00 €;Actes techniques médicaux diagnostiques;Autres Actes Médicaux Diagnostiques
EQQP009;EQQP00910;Mesure de la pulsatilité artérielle par débitmétrie électromagnétique ou par impédance [irrigraphie];1;0;ATM;;;0;;;Actes techniques médicaux diagnostiques;Autres Actes Médicaux Diagnostiques
EQQP012;EQQP01210;Surveillance continue des pressions du coeur droit avec mesure du débit cardiaque ou de la fraction d'éjection du ventricule droit, par 24 heures;1;0;ATM;;;0;;;Actes techniques médicaux diagnostiques;Autres Actes Médicaux Diagnostiques
EQRM001;EQRM00110;Épreuve d'effort sur tapis roulant, avec électrocardiographie discontinue, examen doppler continu des artères des membres inférieurs et mesure de l'index de pression systolique;1;0;ATM;;;5;0.00 €;0.00 €;Actes techniques médicaux diagnostiques;Épreuve d'effort cardiaque
EQRP001;EQRP00110;Séance de réentraînement cardiaque et/ou vasculaire progressif à l'effort sur machine;1;0;ATM;28.80 €;28.80 €;64 460;1 833 880.92 €;1 818 190.87 €;Actes techniques médicaux thérapeutiques;Autres Actes Médicaux Thérapeutiques
EQRP002;EQRP00210;Épreuve d'effort sur tapis roulant ou bicyclette ergométrique, avec électrocardiographie discontinue et mesure du débit d'oxygène consommé [VO2];1;0;ATM;106.55 €;94.06 €;21 203;2 210 830.08 €;1 856 620.82 €;Actes techniques médicaux diagnostiques;Épreuve d'effort cardiaque
EQRP008;EQRP00810;Épreuve d'inclinaison [Tilt test] avec étude des variations de la pression intraartérielle et de la fréquence cardiaque;1;0;ATM;62.09 €;50.91 €;649;38 917.26 €;30 924.41 €;Actes techniques médicaux diagnostiques;Autres Actes Médicaux Diagnostiques
EZAF001;EZAF00140;Dilatation intraluminale d'un accès vasculaire artérioveineux d'un membre sans pose d'endoprothèse, par voie vasculaire transcutanée;4;0;ADA;94.05 €;94.05 €;4 244;413 991.56 €;412 854.94 €;Actes techniques médicaux thérapeutiques;Autres Actes Médicaux Thérapeutiques
EZAF001;EZAF00110;Dilatation intraluminale d'un accès vasculaire artérioveineux d'un membre sans pose d'endoprothèse, par voie vasculaire transcutanée;1;0;ATM;209.00 €;209.00 €;5 024;1 133 157.62 €;1 130 186.24 €;Actes techniques médicaux thérapeutiques;Autres Actes Médicaux Thérapeutiques
EZAF002;EZAF00240;Dilatation intraluminale d'un accès vasculaire artérioveineux d'un membre avec pose d'endoprothèse, par voie vasculaire transcutanée;4;0;ADA;94.05 €;94.05 €;206;20 023.19 €;20 023.19 €;Actes techniques médicaux thérapeutiques;Autres Actes Médicaux Thérapeutiques
EZAF002;EZAF00210;Dilatation intraluminale d'un accès vasculaire artérioveineux d'un membre avec pose d'endoprothèse, par voie vasculaire transcutanée;1;0;ATM;209.00 €;209.00 €;236;52 977.97 €;52 977.97 €;Actes techniques médicaux thérapeutiques;Autres Actes Médicaux Thérapeutiques
EZBA001;EZBA00110;Réduction du débit d'un accès vasculaire artérioveineux avec réfection de l'anastomose artérielle;1;0;ADC;277.22 €;248.56 €;140;39 438.47 €;39 290.85 €;Actes chirurgicaux;Autres Actes de Chirurgie
EZBA002;EZBA00210;Réduction du volume d'un anévrisme d'un accès vasculaire artérioveineux;1;0;ADC;209.00 €;209.00 €;367;68 496.92 €;68 364.73 €;Actes chirurgicaux;Autres Actes de Chirurgie
EZBA003;EZBA00310;Réduction du débit d'un accès vasculaire artérioveineux par ligature ou réduction de calibre de l'artère;1;0;ADC;209.00 €;209.00 €;194;42 418.04 €;42 418.04 €;Actes chirurgicaux;Autres Actes de Chirurgie
EZCA002;EZCA00240;Exclusion d'un accès vasculaire artérioveineux avec pontage, par abord direct;4;0;ADA;146.30 €;146.30 €;34;5 120.60 €;5 120.60 €;Actes chirurgicaux;Autres Actes de Chirurgie
EZCA002;EZCA00210;Exclusion d'un accès vasculaire artérioveineux avec pontage, par abord direct;1;0;ADC;375.77 €;349.62 €;34;15 447.46 €;15 447.46 €;Actes chirurgicaux;Autres Actes de Chirurgie
EZCA003;EZCA00340;Pontage artérioveineux pour accès vasculaire, par abord direct;4;0;ADA;153.13 €;153.13 €;881;133 846.89 €;132 545.28 €;Actes chirurgicaux;Autres Actes de Chirurgie
EZCA003;EZCA00310;Pontage artérioveineux pour accès vasculaire, par abord direct;1;0;ADC;313.50 €;313.50 €;884;319 001.97 €;315 855.98 €;Actes chirurgicaux;Autres Actes de Chirurgie
EZCA004;EZCA00440;Pontage ou angioplastie d'élargissement d'un accès vasculaire artérioveineux, par abord direct;4;0;ADA;109.88 €;109.88 €;399;38 191.75 €;38 026.93 €;Actes chirurgicaux;Autres Actes de Chirurgie
EZCA004;EZCA00410;Pontage ou angioplastie d'élargissement d'un accès vasculaire artérioveineux, par abord direct;1;0;ADC;313.50 €;313.50 €;405;138 880.13 €;138 086.97 €;Actes chirurgicaux;Autres Actes de Chirurgie
EZFA001;EZFA00110;Exérèse de malformation artérioveineuse cutanée et/ou souscutanée;1;0;ADC;253.11 €;217.03 €;983;277 023.22 €;275 331.47 €;Actes chirurgicaux;Autres Actes de Chirurgie
EZFA002;EZFA00210;Exérèse d'un accès vasculaire artérioveineux sans reconstruction vasculaire;1;0;ADC;179.38 €;143.54 €;849;127 469.01 €;126 938.73 €;Actes chirurgicaux;Autres Actes de Chirurgie
EZFA003;EZFA00340;Exérèse d'un accès vasculaire artérioveineux avec reconstruction vasculaire;4;0;ADA;146.30 €;146.30 €;960;124 379.42 €;124 018.93 €;Actes chirurgicaux;Autres Actes de Chirurgie
EZFA003;EZFA00310;Exérèse d'un accès vasculaire artérioveineux avec reconstruction vasculaire;1;0;ADC;377.19 €;350.44 €;964;405 435.82 €;404 085.58 €;Actes chirurgicaux;Autres Actes de Chirurgie
EZFA004;EZFA00440;Exérèse de malformation artérioveineuse musculaire ou osseuse;4;0;ADA;141.39 €;141.39 €;138;20 035.52 €;19 885.65 €;Actes chirurgicaux;Autres Actes de Chirurgie
EZFA004;EZFA00410;Exérèse de malformation artérioveineuse musculaire ou osseuse;1;0;ADC;709.00 €;511.81 €;146;100 680.02 €;99 783.13 €;Actes chirurgicaux;Autres Actes de Chirurgie
EZGF001;EZGF00140;Ablation d'une endoprothèse vasculaire ou d'un filtre cave ayant migré en position intracardiaque ou intravasculaire, par voie vasculaire transcutanée;4;0;ADA;94.93 €;94.93 €;10;1 027.54 €;1 027.54 €;Actes techniques médicaux thérapeutiques;Autres Actes Médicaux Thérapeutiques
EZGF001;EZGF00110;Ablation d'une endoprothèse vasculaire ou d'un filtre cave ayant migré en position intracardiaque ou intravasculaire, par voie vasculaire transcutanée;1;0;ATM;209.00 €;209.00 €;15;3 297.22 €;3 297.22 €;Actes techniques médicaux thérapeutiques;Autres Actes Médicaux Thérapeutiques
EZJF001;EZJF00140;Thromboaspiration d'un accès vasculaire artérioveineux d'un membre avec dilatation intraluminale et pose d'endoprothèse, par voie vasculaire transcutanée;4;0;ADA;94.05 €;94.05 €;9;674.27 €;674.27 €;Actes techniques médicaux thérapeutiques;Autres Actes Médicaux Thérapeutiques
EZJF001;EZJF00110;Thromboaspiration d'un accès vasculaire artérioveineux d'un membre avec dilatation intraluminale et pose d'endoprothèse, par voie vasculaire transcutanée;1;0;ATM;209.00 €;209.00 €;17;2 821.50 €;2 821.50 €;Actes techniques médicaux thérapeutiques;Autres Actes Médicaux Thérapeutiques
EZJF002;EZJF00240;Thromboaspiration d'un accès vasculaire artérioveineux d'un membre avec dilatation intraluminale sans pose d'endoprothèse, par voie vasculaire transcutanée;4;0;ADA;118.05 €;118.05 €;415;50 112.53 €;49 070.16 €;Actes techniques médicaux thérapeutiques;Autres Actes Médicaux Thérapeutiques
EZJF002;EZJF00210;Thromboaspiration d'un accès vasculaire artérioveineux d'un membre avec dilatation intraluminale sans pose d'endoprothèse, par voie vasculaire transcutanée;1;0;ATM;313.50 €;313.50 €;584;169 819.31 €;166 370.81 €;Actes techniques médicaux thérapeutiques;Autres Actes Médicaux Thérapeutiques
EZMA001;EZMA00140;Création d'une fistule artérioveineuse pour accès vasculaire par abord direct sans superficialisation veineuse, chez un sujet de plus de 20 kg;4;0;ADA;120.59 €;120.59 €;4 722;582 340.03 €;579 629.48 €;Actes chirurgicaux;Autres Actes de Chirurgie
EZMA001;EZMA00110;Création d'une fistule artérioveineuse pour accès vasculaire par abord direct sans superficialisation veineuse, chez un sujet de plus de 20 kg;1;0;ADC;220.50 €;215.66 €;5 044;1 316 849.10 €;1 310 079.95 €;Actes chirurgicaux;Autres Actes de Chirurgie
EZMA002;EZMA00240;Création d'une fistule artérioveineuse pour accès vasculaire par abord direct avec superficialisation veineuse, chez un sujet de moins de 20 kg;4;0;ADA;157.83 €;157.83 €;45;7 487.35 €;7 487.35 €;Actes chirurgicaux;Autres Actes de Chirurgie
EZMA002;EZMA00210;Création d'une fistule artérioveineuse pour accès vasculaire par abord direct avec superficialisation veineuse, chez un sujet de moins de 20 kg;1;0;ADC;579.25 €;458.86 €;46;33 014.32 €;33 014.32 €;Actes chirurgicaux;Autres Actes de Chirurgie
EZMA003;EZMA00340;Création d'une fistule artérioveineuse pour accès vasculaire par abord direct avec superficialisation veineuse, chez un sujet de plus de 20 kg;4;0;ADA;135.63 €;135.63 €;1 436;190 463.68 €;189 667.70 €;Actes chirurgicaux;Autres Actes de Chirurgie
EZMA003;EZMA00310;Création d'une fistule artérioveineuse pour accès vasculaire par abord direct avec superficialisation veineuse, chez un sujet de plus de 20 kg;1;0;ADC;292.60 €;292.60 €;1 418;492 311.37 €;490 780.81 €;Actes chirurgicaux;Autres Actes de Chirurgie
EZMA004;EZMA00440;Création d'une fistule artérioveineuse pour accès vasculaire par abord direct sans superficialisation veineuse, chez un sujet de moins de 20 kg;4;0;ADA;168.16 €;168.16 €;11;1 937.68 €;1 937.68 €;Actes chirurgicaux;Autres Actes de Chirurgie
EZMA004;EZMA00410;Création d'une fistule artérioveineuse pour accès vasculaire par abord direct sans superficialisation veineuse, chez un sujet de moins de 20 kg;1;0;ADC;536.71 €;442.96 €;8;5 465.90 €;5 465.90 €;Actes chirurgicaux;Autres Actes de Chirurgie
EZMH001;EZMH00110;Contrôle radiologique secondaire de perméabilité et/ou de position d'un dispositif d'accès vasculaire ou d'une endoprothèse vasculaire, par injection de produit de contraste;1;0;ADI;21.28 €;21.28 €;4 399;106 013.09 €;104 708.64 €;Imagerie Autre Imagerie;Radiologie vasculaire
EZNF001;EZNF00140;Fibrinolyse in situ d'un accès vasculaire artérioveineux d'un membre avec dilatation intraluminale sans pose d'endoprothèse, par voie vasculaire transcutanée;4;0;ADA;94.05 €;94.05 €;2;122.70 €;122.70 €;Actes techniques médicaux thérapeutiques;Autres Actes Médicaux Thérapeutiques
EZNF001;EZNF00110;Fibrinolyse in situ d'un accès vasculaire artérioveineux d'un membre avec dilatation intraluminale sans pose d'endoprothèse, par voie vasculaire transcutanée;1;0;ATM;209.00 €;209.00 €;2;209.00 €;209.00 €;Actes techniques médicaux thérapeutiques;Autres Actes Médicaux Thérapeutiques
EZNF002;EZNF00240;Fibrinolyse in situ d'un accès vasculaire artérioveineux d'un membre avec dilatation intraluminale et pose d'endoprothèse, par voie vasculaire transcutanée;4;0;ADA;94.05 €;94.05 €;2;96.88 €;96.88 €;Actes techniques médicaux thérapeutiques;Autres Actes Médicaux Thérapeutiques
EZNF002;EZNF00210;Fibrinolyse in situ d'un accès vasculaire artérioveineux d'un membre avec dilatation intraluminale et pose d'endoprothèse, par voie vasculaire transcutanée;1;0;ATM;209.00 €;209.00 €;9;397.52 €;373.68 €;Actes techniques médicaux thérapeutiques;Autres Actes Médicaux Thérapeutiques
EZNF004;EZNF00410;Fibrinolyse in situ d'un accès vasculaire artérioveineux des membres, par injection intravasculaire transcutanée;1;0;ATM;209.00 €;209.00 €;388;80 597.10 €;80 179.10 €;Actes techniques médicaux thérapeutiques;Autres Actes Médicaux Thérapeutiques
EZNH002;EZNH00210;Sclérose d'une lésion vasculaire ostéoarticulaire d'un membre, par injection transcutanée intralésionnelle d'agent pharmacologique avec guidage radiologique;1;0;ATM;231.30 €;104.50 €;2;335.80 €;304.45 €;Actes techniques médicaux thérapeutiques;Autres Actes Médicaux Thérapeutiques
EZPA001;EZPA00140;Désobstruction d'un accès vasculaire artérioveineux, par abord direct;4;0;ADA;176.31 €;176.31 €;2 752;505 233.08 €;502 697.67 €;Actes chirurgicaux;Autres Actes de Chirurgie
EZPA001;EZPA00110;Désobstruction d'un accès vasculaire artérioveineux, par abord direct;1;0;ADC;418.00 €;418.00 €;2 823;1 490 686.08 €;1 483 732.07 €;Actes chirurgicaux;Autres Actes de Chirurgie
EZPF003;EZPF00340;Désobstruction mécanique d'un accès vasculaire artérioveineux avec dilatation intraluminale et pose d'endoprothèse, par voie vasculaire transcutanée;4;0;ADA;94.05 €;94.05 €;11;1 124.21 €;1 124.21 €;Actes techniques médicaux thérapeutiques;Autres Actes Médicaux Thérapeutiques
EZPF003;EZPF00310;Désobstruction mécanique d'un accès vasculaire artérioveineux avec dilatation intraluminale et pose d'endoprothèse, par voie vasculaire transcutanée;1;0;ATM;209.00 €;209.00 €;11;2 802.08 €;2 802.08 €;Actes techniques médicaux thérapeutiques;Autres Actes Médicaux Thérapeutiques
EZPF004;EZPF00440;Désobstruction mécanique d'un accès vasculaire artérioveineux avec dilatation intraluminale sans pose d'endoprothèse, par voie vasculaire transcutanée;4;0;ADA;94.05 €;94.05 €;65;6 596.81 €;6 560.87 €;Actes techniques médicaux thérapeutiques;Autres Actes Médicaux Thérapeutiques
EZPF004;EZPF00410;Désobstruction mécanique d'un accès vasculaire artérioveineux avec dilatation intraluminale sans pose d'endoprothèse, par voie vasculaire transcutanée;1;0;ATM;209.00 €;209.00 €;69;15 160.12 €;15 160.12 €;Actes techniques médicaux thérapeutiques;Autres Actes Médicaux Thérapeutiques
EZPP002;EZPP00210;Désobstruction locale d'un dispositif de dérivation artérioveineuse des membres;1;0;ATM;209.00 €;209.00 €;9;1 796.49 €;1 796.49 €;Actes techniques médicaux thérapeutiques;Autres Actes Médicaux Thérapeutiques
EZQA001;EZQA00140;Exploration d'un axe vasculonerveux des membres ou du cou, par abord direct;4;0;ADA;67.26 €;67.26 €;3 458;299 645.39 €;299 305.06 €;Actes chirurgicaux;Autres Actes de Chirurgie
EZQA001;EZQA00110;Exploration d'un axe vasculonerveux des membres ou du cou, par abord direct;1;0;ADC;95.01 €;90.21 €;3 475;402 540.66 €;402 155.57 €;Actes chirurgicaux;Autres Actes de Chirurgie
EZQH002;EZQH00210;Angiographie d'un accès vasculaire artérioveineux d'un membre, par voie vasculaire transcutanée;1;0;ADI;57.60 €;57.60 €;394;17 848.40 €;17 724.56 €;Imagerie Autre Imagerie;Radiologie vasculaire
EZQH003;EZQH00310;Angiographie d'un accès vasculaire artérioveineux d'un membre, par injection intravasculaire transcutanée;1;0;ADI;57.60 €;57.60 €;198;7 603.20 €;7 545.60 €;Imagerie Autre Imagerie;Radiologie vasculaire
EZQH004;EZQH00410;Angiographie peropératoire;1;0;ADI;;;8;0.00 €;0.00 €;Imagerie Radiographie;Autres radiographies
EZQJ900;EZQJ90010;Restitution tridimensionnelle informatisée, au cours d'une échographie-doppler des vaisseaux périphériques;1;0;ADE;;;13;11.00 €;0.00 €;Imagerie Échographie;Autres Échographies
EZQL001;EZQL00110;Phlébographie radio-isotopique des membres;1;0;ADI;268.87 €;268.87 €;1;69.93 €;69.93 €;Imagerie Scintigraphie;Scintigraphie de l'appareil circulatoire
