Code Acte;Code acte/activité/phase;Libellé long;Code Activité;Code Phase;Code regroupement;Tarif secteur 1 et 2 adhérant à l'OPTAM/OPTAM-CO;Tarif secteur 2 non adhérant à l'OPTAM/OPTAM-CO; Quantité d'actes  ;Base de remboursement ;Montants remboursés;Catégorie d'acte;Sous-catégorie d'acte
BGLA001;BGLA00110;Pose de repère radioopaque du segment postérieur de l'oeil;1;0;ADC;209.00 €;209.00 €;5;702.50 €;702.50 €;Actes chirurgicaux;Autres Actes de Chirurgie
BGLA002;BGLA00240;Pose d'un système de repérage d'une lésion choriorétinienne préalable à sa destruction par radiothérapie externe ou protonthérapie;4;0;ADA;104.50 €;104.50 €;36;3 904.13 €;3 904.13 €;Actes chirurgicaux;Autres Actes de Chirurgie
BGLA002;BGLA00210;Pose d'un système de repérage d'une lésion choriorétinienne préalable à sa destruction par radiothérapie externe ou protonthérapie;1;0;ADC;313.50 €;313.50 €;36;11 286.00 €;11 286.00 €;Actes chirurgicaux;Autres Actes de Chirurgie
BGLB001;BGLB00110;Injection d'agent pharmacologique dans le corps vitré;1;0;ATM;83.60 €;83.60 €;735 346;59 024 106.67 €;51 971 138.99 €;Actes techniques médicaux thérapeutiques;Injection dans le corps vitré
BGLB002;BGLB00210;Injection de gaz dans le corps vitré;1;0;ATM;83.60 €;83.60 €;1 949;147 599.32 €;128 730.98 €;Actes techniques médicaux thérapeutiques;Injection dans le corps vitré
BGLP001;BGLP00110;Séance de cryoapplication transsclérale pour rétinopathie du prématuré;1;0;ATM;117.68 €;117.68 €;86;9 019.48 €;7 230.30 €;Actes techniques médicaux thérapeutiques;Autres Actes Médicaux Thérapeutiques
BGMA001;BGMA00140;Opération rétinovitréenne associant une indentation et au moins 4 des actes suivants : coagulation, vitrectomie, endocoagulation avec laser, rétinotomie, tamponnement interne, échange fluide-gaz, dissection de brides;4;0;ADA;167.20 €;167.20 €;696;135 355.70 €;135 337.70 €;Actes chirurgicaux;Autres Actes de Chirurgie
BGMA001;BGMA00110;Opération rétinovitréenne associant une indentation et au moins 4 des actes suivants : coagulation, vitrectomie, endocoagulation avec laser, rétinotomie, tamponnement interne, échange fluide-gaz, dissection de brides;1;0;ADC;502.13 €;502.13 €;725;422 262.13 €;422 190.13 €;Actes chirurgicaux;Autres Actes de Chirurgie
BGMA002;BGMA00240;Opération rétinovitréenne associant au moins 4 des actes suivants : coagulation, vitrectomie, endocoagulation avec laser, rétinotomie, tamponnement interne, échange fluide-gaz, dissection de brides, rétinectomie;4;0;ADA;167.20 €;167.20 €;17 952;3 379 626.68 €;3 377 021.61 €;Actes chirurgicaux;Autres Actes de Chirurgie
BGMA002;BGMA00210;Opération rétinovitréenne associant au moins 4 des actes suivants : coagulation, vitrectomie, endocoagulation avec laser, rétinotomie, tamponnement interne, échange fluide-gaz, dissection de brides, rétinectomie;1;0;ADC;474.17 €;474.17 €;18 776;9 894 932.38 €;9 886 317.34 €;Actes chirurgicaux;Autres Actes de Chirurgie
BGMA003;BGMA00340;Modification d'indentation sclérale pour décollement de rétine persistant;4;0;ADA;130.63 €;130.63 €;33;3 664.44 €;3 533.81 €;Actes chirurgicaux;Autres Actes de Chirurgie
BGMA003;BGMA00310;Modification d'indentation sclérale pour décollement de rétine persistant;1;0;ADC;391.88 €;391.88 €;33;11 217.62 €;10 825.74 €;Actes chirurgicaux;Autres Actes de Chirurgie
BGNA001;BGNA00140;Destruction de lésion choriorétinienne par agent physique, par sclérotomie;4;0;ADA;106.59 €;106.59 €;14;1 006.36 €;1 006.36 €;Actes chirurgicaux;Autres Actes de Chirurgie
BGNA001;BGNA00110;Destruction de lésion choriorétinienne par agent physique, par sclérotomie;1;0;ADC;233.64 €;233.64 €;17;2 599.52 €;2 599.52 €;Actes chirurgicaux;Autres Actes de Chirurgie
BGNP001;BGNP00110;Séance de photocoagulation choriorétinienne du pôle postérieur, avec laser monochromatique ou laser à colorants;1;0;ATM;146.30 €;146.30 €;14 818;2 125 542.64 €;2 120 116.63 €;Actes techniques médicaux thérapeutiques;Photocoagulation de l'oeil
BGNP002;BGNP00210;Séance de destruction de lésion choriorétinienne par cryoapplication transsclérale;1;0;ATM;107.33 €;107.33 €;1 052;82 695.22 €;77 308.77 €;Actes techniques médicaux thérapeutiques;Photocoagulation de l'oeil
BGNP003;BGNP00310;Séance de destruction de lésion choriorétinienne par photocoagulation avec laser, à l'aide de verre de contact;1;0;ATM;101.16 €;101.16 €;34 771;3 432 218.42 €;2 862 091.27 €;Actes techniques médicaux thérapeutiques;Photocoagulation de l'oeil
BGNP004;BGNP00410;Séance de destruction de lésion choriorétinienne par photocoagulation transpupillaire avec laser;1;0;ATM;113.36 €;113.36 €;38 147;4 192 931.43 €;3 520 856.56 €;Actes techniques médicaux thérapeutiques;Photocoagulation de l'oeil
BGNP005;BGNP00510;Séance de photocoagulation transpupillaire pour rétinopathie du prématuré;1;0;ATM;126.03 €;126.03 €;34;4 084.65 €;3 356.95 €;Actes techniques médicaux thérapeutiques;Photocoagulation de l'oeil
BGNP006;BGNP00610;Destruction de lésion choriorétinienne par photocoagulation transsclérale;1;0;ATM;123.83 €;123.83 €;48;5 309.03 €;5 309.03 €;Actes techniques médicaux thérapeutiques;Photocoagulation de l'oeil
BGNP007;BGNP00710;Séance de destruction de lésion choriorétinienne par photocoagulation avec laser, à l'aide d'ophtalmoscope indirect;1;0;ATM;83.60 €;83.60 €;193;14 298.42 €;11 653.70 €;Actes techniques médicaux thérapeutiques;Photocoagulation de l'oeil
BGNP008;BGNP00810;Séance de photocoagulation choriorétinienne du pôle postérieur, avec laser à argon ou diode;1;0;ATM;125.40 €;125.40 €;30 730;3 696 670.21 €;3 675 036.62 €;Actes techniques médicaux thérapeutiques;Photocoagulation de l'oeil
BGPA001;BGPA00140;Rétinotomie relaxante et/ou dissection de membrane rétrorétinienne;4;0;ADA;107.67 €;107.67 €;1 723;108 521.81 €;108 521.81 €;Actes chirurgicaux;Autres Actes de Chirurgie
BGPA001;BGPA00110;Rétinotomie relaxante et/ou dissection de membrane rétrorétinienne;1;0;ADC;333.62 €;333.62 €;1 860;560 011.42 €;559 929.42 €;Actes chirurgicaux;Autres Actes de Chirurgie
BGPA002;BGPA00240;Dissection de la membrane épirétinienne et/ou de la membrane vitrée [hyaloïde];4;0;ADA;108.04 €;108.04 €;9 083;824 538.49 €;824 070.40 €;Actes chirurgicaux;Autres Actes de Chirurgie
BGPA002;BGPA00210;Dissection de la membrane épirétinienne et/ou de la membrane vitrée [hyaloïde];1;0;ADC;271.70 €;271.70 €;9 866;2 129 104.52 €;2 126 741.53 €;Actes chirurgicaux;Autres Actes de Chirurgie
BGPA003;BGPA00340;Section ou libération de brides, de membranes et/ou d'adhérences vitréorétiniennes postopératoires;4;0;ADA;75.14 €;75.14 €;107;5 019.75 €;4 972.41 €;Actes chirurgicaux;Autres Actes de Chirurgie
BGPA003;BGPA00310;Section ou libération de brides, de membranes et/ou d'adhérences vitréorétiniennes postopératoires;1;0;ADC;146.42 €;146.42 €;304;35 470.11 €;35 270.60 €;Actes chirurgicaux;Autres Actes de Chirurgie
BGPP002;BGPP00210;Vitréosection avec laser;1;0;ATM;105.17 €;105.17 €;980;95 935.95 €;79 268.66 €;Actes techniques médicaux thérapeutiques;Autres Actes Médicaux Thérapeutiques
BGQP001;BGQP00110;Transillumination transsclérale de lésion du segment postérieur de l'oeil, sans désinsertion conjonctivale;1;0;ATM;;;1 697;3 533.66 €;0.00 €;Actes techniques médicaux diagnostiques;Examen fonctionnel et direct de l'oeil, hors annexes
BGQP002;BGQP00210;Examen du fond d'oeil par biomicroscopie avec verre de contact;1;0;ATM;28.29 €;28.29 €;4 810 162;117 117 652.73 €;88 153 172.72 €;Actes techniques médicaux diagnostiques;Examen fonctionnel et direct de l'oeil, hors annexes
BGQP003;BGQP00310;Examen du fond d'oeil, au lit du malade;1;0;ATM;21.12 €;21.12 €;7 122;80 015.06 €;61 177.45 €;Actes techniques médicaux diagnostiques;Examen fonctionnel et direct de l'oeil, hors annexes
BGQP004;BGQP00410;Examen du fond d'oeil par ophtalmoscopie indirecte à image inversée, chez le prématuré ou le nouveau-né;1;0;ATM;36.92 €;36.92 €;11 470;411 355.69 €;294 373.26 €;Actes techniques médicaux diagnostiques;Examen fonctionnel et direct de l'oeil, hors annexes
BGQP005;BGQP00510;Transillumination transsclérale de lésion du segment postérieur de l'oeil, avec désinsertion conjonctivale;1;0;ATM;;;147;440.59 €;0.00 €;Actes techniques médicaux diagnostiques;Examen fonctionnel et direct de l'oeil, hors annexes
BGQP006;BGQP00610;Rétinographie par stéréophotographie, clichés composés de la périphérie rétinienne ou cliché grand champ supérieur à 60°;1;0;ADI;;;19;0.00 €;0.00 €;Actes techniques médicaux diagnostiques;Imagerie, photographie, angiographie de l'oeil
BGQP007;BGQP00710;Rétinographie en couleur ou en lumière monochromatique, sans injection [Photographie du segment postérieur de l'oeil, sans injection];1;0;ADI;19.34 €;19.34 €;1 043 678;11 695 541.31 €;8 914 217.06 €;Actes techniques médicaux diagnostiques;Imagerie, photographie, angiographie de l'oeil
BGQP008;BGQP00810;Fluorométrie du corps vitré et du segment postérieur de l'oeil;1;0;ATM;68.32 €;68.32 €;3 159;211 728.76 €;165 606.03 €;Actes techniques médicaux diagnostiques;Examen fonctionnel et direct de l'oeil, hors annexes
BGQP009;BGQP00910;Rétinographie en lumière bleue avec analyse des fibres optiques;1;0;ADI;22.80 €;22.80 €;60 898;907 507.78 €;710 004.71 €;Actes techniques médicaux diagnostiques;Imagerie, photographie, angiographie de l'oeil
BGQP010;BGQP01010;Électrorétinographie [ERG] par flash lumineux, avec mesure des amplitudes et latences des réponses;1;0;ATM;53.76 €;53.76 €;2 772;121 025.07 €;101 642.21 €;Actes techniques médicaux diagnostiques;Examen fonctionnel et direct de l'oeil, hors annexes
BGQP011;BGQP01110;Électrorétinographie [ERG] avec enregistrement des potentiels évoqués visuels [PEV] et électrooculographie [EOG];1;0;ATM;102.26 €;102.26 €;562;56 968.51 €;53 809.44 €;Actes techniques médicaux diagnostiques;Examen fonctionnel et direct de l'oeil, hors annexes
BGQP012;BGQP01210;Électrorétinographie [ERG] avec adaptation à l'obscurité;1;0;ATM;54.94 €;54.94 €;1 762;86 379.29 €;71 719.46 €;Actes techniques médicaux diagnostiques;Examen fonctionnel et direct de l'oeil, hors annexes
BGQP140;BGQP14010;Lecture différée d'une rétinographie en couleur, sans la présence du patient;1;0;ADI;11.30 €;11.30 €;7 000;79 036.40 €;68 742.70 €;Actes techniques médicaux diagnostiques;Imagerie, photographie, angiographie de l'oeil
BGRF001;BGRF00110;Séance de photothérapie dynamique de la région maculaire avec injection de produit photosensibilisant;1;0;ATM;146.30 €;146.30 €;2 442;348 397.95 €;347 128.04 €;Actes techniques médicaux thérapeutiques;Photocoagulation de l'oeil
BGSA002;BGSA00240;Fermeture de fistule de la sclère;4;0;ADA;76.25 €;76.25 €;25;1 495.01 €;1 495.01 €;Actes chirurgicaux;Autres Actes de Chirurgie
BGSA002;BGSA00210;Fermeture de fistule de la sclère;1;0;ADC;104.50 €;104.50 €;26;1 933.25 €;1 933.25 €;Actes chirurgicaux;Autres Actes de Chirurgie
BHGA001;BHGA00140;Énucléation du bulbe [globe] oculaire, sans insertion d'implant ni autogreffe;4;0;ADA;77.35 €;77.35 €;9;669.65 €;669.65 €;Actes chirurgicaux;Autres Actes de Chirurgie
BHGA001;BHGA00110;Énucléation du bulbe [globe] oculaire, sans insertion d'implant ni autogreffe;1;0;ADC;106.47 €;106.47 €;9;851.77 €;851.77 €;Actes chirurgicaux;Autres Actes de Chirurgie
BHGA002;BHGA00240;Éviscération du bulbe [globe] oculaire, sans comblement de la cavité sclérale;4;0;ADA;89.07 €;89.07 €;13;1 122.69 €;1 104.88 €;Actes chirurgicaux;Autres Actes de Chirurgie
BHGA002;BHGA00210;Éviscération du bulbe [globe] oculaire, sans comblement de la cavité sclérale;1;0;ADC;110.35 €;110.35 €;12;1 103.52 €;1 103.52 €;Actes chirurgicaux;Autres Actes de Chirurgie
BHGA003;BHGA00340;Énucléation du bulbe [globe] oculaire, avec insertion d'un implant habillé dans la gaine du bulbe [capsule de Tenon];4;0;ADA;93.47 €;93.47 €;20;1 792.98 €;1 792.98 €;Actes chirurgicaux;Autres Actes de Chirurgie
BHGA003;BHGA00310;Énucléation du bulbe [globe] oculaire, avec insertion d'un implant habillé dans la gaine du bulbe [capsule de Tenon];1;0;ADC;167.20 €;167.20 €;19;2 424.40 €;2 424.40 €;Actes chirurgicaux;Autres Actes de Chirurgie
BHGA004;BHGA00440;Énucléation du bulbe [globe] oculaire sans mobilisation [no touch];4;0;ADA;81.74 €;81.74 €;4;301.02 €;279.09 €;Actes chirurgicaux;Autres Actes de Chirurgie
BHGA004;BHGA00410;Énucléation du bulbe [globe] oculaire sans mobilisation [no touch];1;0;ADC;125.45 €;125.45 €;3;250.91 €;250.91 €;Actes chirurgicaux;Autres Actes de Chirurgie
BHGA005;BHGA00540;Énucléation du bulbe [globe] oculaire, avec insertion d'un implant nu dans la gaine du bulbe [capsule de Tenon];4;0;ADA;93.47 €;93.47 €;9;905.57 €;905.57 €;Actes chirurgicaux;Autres Actes de Chirurgie
BHGA005;BHGA00510;Énucléation du bulbe [globe] oculaire, avec insertion d'un implant nu dans la gaine du bulbe [capsule de Tenon];1;0;ADC;167.20 €;167.20 €;10;971.85 €;971.85 €;Actes chirurgicaux;Autres Actes de Chirurgie
BHGA006;BHGA00640;Éviscération du bulbe [globe] oculaire, avec comblement de la cavité sclérale;4;0;ADA;98.60 €;98.60 €;227;23 984.14 €;23 861.62 €;Actes chirurgicaux;Autres Actes de Chirurgie
BHGA006;BHGA00610;Éviscération du bulbe [globe] oculaire, avec comblement de la cavité sclérale;1;0;ADC;167.20 €;167.20 €;231;37 134.80 €;36 942.60 €;Actes chirurgicaux;Autres Actes de Chirurgie
BHGA007;BHGA00740;Énucléation du bulbe [globe] oculaire, avec insertion d'un implant biocolonisable dans la gaine du bulbe [capsule de Tenon];4;0;ADA;93.47 €;93.47 €;15;1 273.29 €;1 273.29 €;Actes chirurgicaux;Autres Actes de Chirurgie
BHGA007;BHGA00710;Énucléation du bulbe [globe] oculaire, avec insertion d'un implant biocolonisable dans la gaine du bulbe [capsule de Tenon];1;0;ADC;167.20 €;167.20 €;18;2 424.40 €;2 406.40 €;Actes chirurgicaux;Autres Actes de Chirurgie
BHMA001;BHMA00140;Réparation de plaie linéaire perforante du bulbe [globe] oculaire, avec suture cornéosclérale;4;0;ADA;100.37 €;100.37 €;13;1 195.24 €;1 195.24 €;Actes chirurgicaux;Autres Actes de Chirurgie
BHMA001;BHMA00110;Réparation de plaie linéaire perforante du bulbe [globe] oculaire, avec suture cornéosclérale;1;0;ADC;188.10 €;188.10 €;15;2 539.35 €;2 539.35 €;Actes chirurgicaux;Autres Actes de Chirurgie
BHMA002;BHMA00240;Réparation de plaie non linéaire perforante du bulbe [globe] oculaire intéressant au moins 3 des structures suivantes : cornée, sclère, iris, corps ciliaire, cristallin, corps vitré, rétine;4;0;ADA;119.43 €;119.43 €;16;2 067.34 €;2 067.34 €;Actes chirurgicaux;Autres Actes de Chirurgie
BHMA002;BHMA00210;Réparation de plaie non linéaire perforante du bulbe [globe] oculaire intéressant au moins 3 des structures suivantes : cornée, sclère, iris, corps ciliaire, cristallin, corps vitré, rétine;1;0;ADC;218.38 €;218.38 €;17;3 344.63 €;3 344.63 €;Actes chirurgicaux;Autres Actes de Chirurgie
BHQB001;BHQB00110;Mesure de la pression [tension] intraoculaire [Tonométrie intraoculaire], sous anesthésie générale;1;0;ATM;;;0;;;Actes techniques médicaux diagnostiques;Examen fonctionnel et direct de l'oeil, hors annexes
BHQP001;BHQP00110;Mesure de la pression [tension] intraoculaire avec courbe nycthémérale comportant au moins 6 mesures;1;0;ATM;34.65 €;34.65 €;8 607;293 152.97 €;211 544.02 €;Actes techniques médicaux diagnostiques;Examen fonctionnel et direct de l'oeil, hors annexes
BHQP002;BHQP00210;Gonioscopie oculaire;1;0;ATM;17.28 €;17.28 €;66 010;583 313.71 €;434 553.84 €;Actes techniques médicaux diagnostiques;Examen fonctionnel et direct de l'oeil, hors annexes
BHQX005;BHQX00510;Examen anatomopathologique à visée carcinologique de pièce d'énucléation du bulbe [globe] oculaire;1;0;ATM;92.09 €;92.09 €;57;5 249.13 €;4 944.41 €;Autres examens à visée K d'exérèse;Autres examens à visée K d'exérèse
BHRP001;BHRP00110;Épreuve de provocation du glaucome;1;0;ATM;41.65 €;41.65 €;13 588;545 927.87 €;408 716.99 €;Actes techniques médicaux diagnostiques;Examen fonctionnel et direct de l'oeil, hors annexes
BJCA001;BJCA00140;Suture de plaie des muscles oculomoteurs;4;0;ADA;94.93 €;94.93 €;2;145.24 €;145.24 €;Actes chirurgicaux;Autres Actes de Chirurgie
BJCA001;BJCA00110;Suture de plaie des muscles oculomoteurs;1;0;ADC;125.40 €;125.40 €;2;188.10 €;188.10 €;Actes chirurgicaux;Autres Actes de Chirurgie
BJDA001;BJDA00140;Myopexie bilatérale rétroéquatoriale des muscles oculomoteurs;4;0;ADA;115.37 €;115.37 €;609;48 733.74 €;48 721.51 €;Actes chirurgicaux;Autres Actes de Chirurgie
BJDA001;BJDA00110;Myopexie bilatérale rétroéquatoriale des muscles oculomoteurs;1;0;ADC;218.59 €;218.59 €;617;114 432.76 €;114 389.04 €;Actes chirurgicaux;Autres Actes de Chirurgie
BJDA002;BJDA00240;Myopexie unilatérale rétroéquatoriale des muscles oculomoteurs;4;0;ADA;88.09 €;88.09 €;341;16 828.22 €;16 774.83 €;Actes chirurgicaux;Autres Actes de Chirurgie
BJDA002;BJDA00210;Myopexie unilatérale rétroéquatoriale des muscles oculomoteurs;1;0;ADC;155.89 €;155.89 €;349;33 266.91 €;33 157.78 €;Actes chirurgicaux;Autres Actes de Chirurgie
BJEA001;BJEA00140;Transposition de muscles oculomoteurs pour suppléance;4;0;ADA;101.46 €;101.46 €;996;55 124.54 €;55 006.25 €;Actes chirurgicaux;Autres Actes de Chirurgie
BJEA001;BJEA00110;Transposition de muscles oculomoteurs pour suppléance;1;0;ADC;188.10 €;188.10 €;1 021;153 489.60 €;153 169.83 €;Actes chirurgicaux;Autres Actes de Chirurgie
BJEA002;BJEA00240;Réinsertion posttraumatique de muscle oculomoteur;4;0;ADA;100.80 €;100.80 €;2;157.25 €;157.25 €;Actes chirurgicaux;Autres Actes de Chirurgie
BJEA002;BJEA00210;Réinsertion posttraumatique de muscle oculomoteur;1;0;ADC;129.48 €;129.48 €;2;194.22 €;194.22 €;Actes chirurgicaux;Autres Actes de Chirurgie
BJLB901;BJLB90110;Injection unilatérale ou bilatérale de toxine botulique dans les muscles oculomoteurs;1;0;ATM;;;0;;;Actes techniques médicaux thérapeutiques;Autres Actes Médicaux Thérapeutiques
BJMA001;BJMA00140;Renforcement ou affaiblissement unilatéral ou bilatéral de muscle oculomoteur, avec suture ajustable;4;0;ADA;118.29 €;118.29 €;628;69 202.60 €;69 177.52 €;Actes chirurgicaux;Autres Actes de Chirurgie
BJMA001;BJMA00110;Renforcement ou affaiblissement unilatéral ou bilatéral de muscle oculomoteur, avec suture ajustable;1;0;ADC;187.24 €;187.24 €;616;82 760.08 €;82 705.36 €;Actes chirurgicaux;Autres Actes de Chirurgie
BJMA002;BJMA00240;Renforcement, affaiblissement ou déplacement de l'insertion d'un muscle oculomoteur droit;4;0;ADA;102.98 €;102.98 €;2 003;176 260.29 €;176 026.32 €;Actes chirurgicaux;Autres Actes de Chirurgie
BJMA002;BJMA00210;Renforcement, affaiblissement ou déplacement de l'insertion d'un muscle oculomoteur droit;1;0;ADC;155.89 €;155.89 €;2 019;253 260.33 €;252 932.96 €;Actes chirurgicaux;Autres Actes de Chirurgie
BJMA003;BJMA00340;Renforcement, affaiblissement ou déplacement bilatéral de l'insertion d'un muscle oculomoteur;4;0;ADA;118.29 €;118.29 €;2 596;317 699.85 €;317 307.36 €;Actes chirurgicaux;Autres Actes de Chirurgie
BJMA003;BJMA00310;Renforcement, affaiblissement ou déplacement bilatéral de l'insertion d'un muscle oculomoteur;1;0;ADC;218.59 €;218.59 €;2 649;552 823.33 €;552 539.16 €;Actes chirurgicaux;Autres Actes de Chirurgie
BJMA004;BJMA00440;Renforcement, affaiblissement ou déplacement de l'insertion d'un muscle oculomoteur oblique;4;0;ADA;104.45 €;104.45 €;1 140;101 571.77 €;101 571.77 €;Actes chirurgicaux;Autres Actes de Chirurgie
BJMA004;BJMA00410;Renforcement, affaiblissement ou déplacement de l'insertion d'un muscle oculomoteur oblique;1;0;ADC;155.89 €;155.89 €;1 144;125 806.59 €;125 806.59 €;Actes chirurgicaux;Autres Actes de Chirurgie
BJMA005;BJMA00540;Renforcement, affaiblissement ou déplacement unilatéral de l'insertion de 2 muscles oculomoteurs;4;0;ADA;104.81 €;104.81 €;2 364;256 364.38 €;255 923.34 €;Actes chirurgicaux;Autres Actes de Chirurgie
BJMA005;BJMA00510;Renforcement, affaiblissement ou déplacement unilatéral de l'insertion de 2 muscles oculomoteurs;1;0;ADC;155.89 €;155.89 €;2 386;344 584.95 €;344 013.74 €;Actes chirurgicaux;Autres Actes de Chirurgie
BJMA006;BJMA00640;Renforcement, affaiblissement ou déplacement de l'insertion de 2 muscles oculomoteurs d'un côté et d'un muscle oculomoteur de l'autre;4;0;ADA;130.76 €;130.76 €;582;81 006.85 €;81 006.85 €;Actes chirurgicaux;Autres Actes de Chirurgie
BJMA006;BJMA00610;Renforcement, affaiblissement ou déplacement de l'insertion de 2 muscles oculomoteurs d'un côté et d'un muscle oculomoteur de l'autre;1;0;ADC;218.59 €;218.59 €;587;127 000.85 €;127 000.85 €;Actes chirurgicaux;Autres Actes de Chirurgie
BJMA007;BJMA00740;Renforcement, affaiblissement ou déplacement de l'insertion de 4 muscles oculomoteurs ou plus;4;0;ADA;136.99 €;136.99 €;299;43 097.56 €;42 807.14 €;Actes chirurgicaux;Autres Actes de Chirurgie
BJMA007;BJMA00710;Renforcement, affaiblissement ou déplacement de l'insertion de 4 muscles oculomoteurs ou plus;1;0;ADC;218.59 €;218.59 €;313;67 544.35 €;67 023.59 €;Actes chirurgicaux;Autres Actes de Chirurgie
BJMA008;BJMA00840;Renforcement, affaiblissement ou déplacement itératif de l'insertion de 2 muscles oculomoteurs;4;0;ADA;113.54 €;113.54 €;424;43 955.69 €;43 955.69 €;Actes chirurgicaux;Autres Actes de Chirurgie
BJMA008;BJMA00810;Renforcement, affaiblissement ou déplacement itératif de l'insertion de 2 muscles oculomoteurs;1;0;ADC;188.10 €;188.10 €;425;71 874.60 €;71 856.60 €;Actes chirurgicaux;Autres Actes de Chirurgie
BJMA009;BJMA00940;Renforcement, affaiblissement ou déplacement itératif de l'insertion d'un muscle oculomoteur;4;0;ADA;110.25 €;110.25 €;1 040;113 272.22 €;113 272.22 €;Actes chirurgicaux;Autres Actes de Chirurgie
BJMA009;BJMA00910;Renforcement, affaiblissement ou déplacement itératif de l'insertion d'un muscle oculomoteur;1;0;ADC;177.65 €;177.65 €;1 047;172 276.86 €;172 276.86 €;Actes chirurgicaux;Autres Actes de Chirurgie
BJQP001;BJQP00110;Photographies diagnostiques du regard dans ses différentes positions et au cours d'épreuves de duction;1;0;ADI;;;1 440;2 820.97 €;0.00 €;Actes techniques médicaux diagnostiques;Imagerie, photographie, angiographie de l'oeil
BJQP002;BJQP00210;Examen fonctionnel de la motricité oculaire;1;0;ATM;26.24 €;26.24 €;6 035 560;142 635 092.88 €;100 728 275.80 €;Actes techniques médicaux diagnostiques;Exploration de la motricité oculaire ou palpébrale
BJQP003;BJQP00310;Enregistrement de la cinétique du regard [motricité oculopalpébrale];1;0;ADI;23.66 €;23.66 €;2 238;40 307.96 €;28 730.24 €;Actes techniques médicaux diagnostiques;Exploration de la motricité oculaire ou palpébrale
BJQP004;BJQP00410;Nystagmographie optocinétique sans étude des poursuites et des saccades;1;0;ATM;;;67;30.00 €;0.00 €;Actes techniques médicaux diagnostiques;Exploration de la motricité oculaire ou palpébrale
BJQP005;BJQP00510;Vidéonystagmoscopie;1;0;ATM;57.60 €;57.60 €;394 055;22 338 765.90 €;16 551 664.40 €;Actes techniques médicaux diagnostiques;Exploration de la motricité oculaire ou palpébrale
BJQP006;BJQP00610;Nystagmographie optocinétique avec étude des poursuites et des saccades;1;0;ATM;;;34;0.00 €;0.00 €;Actes techniques médicaux diagnostiques;Exploration de la motricité oculaire ou palpébrale
BKBA001;BKBA00140;Comblement de cavité d'exentération de l'orbite par autogreffe cutanée et lambeau musculaire temporal;4;0;ADA;106.59 €;106.59 €;0;;;Actes chirurgicaux;Autres Actes de Chirurgie
BKBA001;BKBA00110;Comblement de cavité d'exentération de l'orbite par autogreffe cutanée et lambeau musculaire temporal;1;0;ADC;246.26 €;230.62 €;0;;;Actes chirurgicaux;Autres Actes de Chirurgie
BKCP001;BKCP00110;Forage secondaire d'un implant intraorbitaire pour fixation d'une prothèse oculaire;1;0;ATM;35.60 €;35.60 €;0;;;Actes techniques médicaux thérapeutiques;Autres Actes Médicaux Thérapeutiques
BKFA001;BKFA00140;Exérèse de lésion de l'orbite, par abord latéral;4;0;ADA;134.82 €;134.82 €;131;19 059.31 €;19 059.31 €;Actes chirurgicaux;Autres Actes de Chirurgie
BKFA001;BKFA00110;Exérèse de lésion de l'orbite, par abord latéral;1;0;ADC;248.87 €;248.87 €;139;32 868.41 €;32 840.41 €;Actes chirurgicaux;Autres Actes de Chirurgie
BKFA002;BKFA00240;Exérèse de lésion de l'orbite, par abord conjonctivopalpébral;4;0;ADA;94.13 €;94.13 €;349;33 975.81 €;33 851.75 €;Actes chirurgicaux;Autres Actes de Chirurgie
BKFA002;BKFA00210;Exérèse de lésion de l'orbite, par abord conjonctivopalpébral;1;0;ADC;167.20 €;167.20 €;398;59 238.80 €;59 033.60 €;Actes chirurgicaux;Autres Actes de Chirurgie
BKFA003;BKFA00340;Exérèse de lésion de l'orbite, par abord coronal;4;0;ADA;146.91 €;146.91 €;9;944.11 €;944.11 €;Actes chirurgicaux;Autres Actes de Chirurgie
BKFA003;BKFA00310;Exérèse de lésion de l'orbite, par abord coronal;1;0;ADC;389.84 €;389.84 €;12;3 739.88 €;3 739.88 €;Actes chirurgicaux;Autres Actes de Chirurgie
BKFA004;BKFA00440;Résection de graisse orbitaire pour décompression de l'orbite, par voie palpébrale;4;0;ADA;106.96 €;106.96 €;80;8 558.52 €;8 558.52 €;Actes chirurgicaux;Autres Actes de Chirurgie
BKFA004;BKFA00410;Résection de graisse orbitaire pour décompression de l'orbite, par voie palpébrale;1;0;ADC;245.43 €;245.43 €;96;20 034.97 €;20 034.97 €;Actes chirurgicaux;Autres Actes de Chirurgie
BKGA001;BKGA00140;Ablation d'un implant intraorbitaire, après énucléation ou éviscération du bulbe [globe] oculaire;4;0;ADA;70.01 €;70.01 €;24;1 346.74 €;1 346.74 €;Actes chirurgicaux;Autres Actes de Chirurgie
BKGA001;BKGA00110;Ablation d'un implant intraorbitaire, après énucléation ou éviscération du bulbe [globe] oculaire;1;0;ADC;92.07 €;92.07 €;25;1 611.29 €;1 611.29 €;Actes chirurgicaux;Autres Actes de Chirurgie
BKGA002;BKGA00240;Ablation de corps étranger de l'orbite avec électroaimant, avec orbitotomie osseuse;4;0;ADA;114.29 €;114.29 €;0;;;Actes chirurgicaux;Autres Actes de Chirurgie
BKGA002;BKGA00210;Ablation de corps étranger de l'orbite avec électroaimant, avec orbitotomie osseuse;1;0;ADC;217.38 €;217.38 €;0;;;Actes chirurgicaux;Autres Actes de Chirurgie
