Code Acte;Code acte/activité/phase;Libellé long;Code Activité;Code Phase;Code Regroupement;Tarif secteur 1 et 2 adhérant à l'OPTAM/OPTAM-CO;Tarif secteur 2 non adhérant à l'OPTAM/OPTAM-CO; Quantité d'actes  ; Base de remboursement  ; Montants remboursés ;Catégorie d'acte;Sous-catégorie d'acte
DGPA008;DGPA00810;Mise à plat d'un anévrisme aortique infrarénal ou aortobisiliaque non rompu avec remplacement prothétique aortobisiliaque, par laparotomie avec clampage suprarénal;1;0;ADC; 1 347.10   ; 1 136.10   ; 225   ; 303 700.90   ; 303 690.90   ;Autres Actes de Chirurgie;Actes chirurgicaux
DGPA010;DGPA01040;Mise à plat d'un anévrisme aortique infrarénal ou aortobisiliaque non rompu avec remplacement prothétique aortobifémoral, par laparotomie avec clampage infrarénal;4;0;ADA; 516.90   ; 516.90   ; 70   ; 36 321.00   ; 36 321.00   ;Autres Actes de Chirurgie;Actes chirurgicaux
DGPA010;DGPA01010;Mise à plat d'un anévrisme aortique infrarénal ou aortobisiliaque non rompu avec remplacement prothétique aortobifémoral, par laparotomie avec clampage infrarénal;1;0;ADC; 1 188.99   ; 1 018.79   ; 78   ; 99 230.49   ; 99 240.49   ;Autres Actes de Chirurgie;Actes chirurgicaux
DGPA012;DGPA01240;Mise à plat d'un anévrisme aortique infrarénal ou aortobisiliaque non rompu avec remplacement prothétique aortobisiliaque, par laparotomie avec clampage infrarénal;4;0;ADA; 539.58   ; 539.58   ; 265   ; 142 783.78   ; 142 765.78   ;Autres Actes de Chirurgie;Actes chirurgicaux
DGPA012;DGPA01210;Mise à plat d'un anévrisme aortique infrarénal ou aortobisiliaque non rompu avec remplacement prothétique aortobisiliaque, par laparotomie avec clampage infrarénal;1;0;ADC; 1 240.75   ; 1 074.43   ; 306   ; 398 623.70   ; 398 585.70   ;Autres Actes de Chirurgie;Actes chirurgicaux
DGPA013;DGPA01340;Mise à plat d'un anévrisme aortique infrarénal ou aortobisiliaque non rompu avec remplacement prothétique aortobifémoral, par laparotomie avec clampage suprarénal;4;0;ADA; 554.97   ; 554.97   ; 52   ; 28 156.12   ; 28 156.12   ;Autres Actes de Chirurgie;Actes chirurgicaux
DGPA013;DGPA01310;Mise à plat d'un anévrisme aortique infrarénal ou aortobisiliaque non rompu avec remplacement prothétique aortobifémoral, par laparotomie avec clampage suprarénal;1;0;ADC; 1 295.34   ; 1 106.08   ; 56   ; 73 138.84   ; 73 138.84   ;Autres Actes de Chirurgie;Actes chirurgicaux
DGPA016;DGPA01640;Mise à plat d'un anévrisme aorto-ilio-fémoral avec remplacement prothétique bifurqué aorto-ilio-fémoral, par laparotomie avec clampage infrarénal;4;0;ADA; 551.30   ; 551.30   ; 21   ; 11 600.30   ; 11 600.30   ;Autres Actes de Chirurgie;Actes chirurgicaux
DGPA016;DGPA01610;Mise à plat d'un anévrisme aorto-ilio-fémoral avec remplacement prothétique bifurqué aorto-ilio-fémoral, par laparotomie avec clampage infrarénal;1;0;ADC; 1 113.84   ; 1 000.82   ; 26   ; 30 675.88   ; 30 675.88   ;Autres Actes de Chirurgie;Actes chirurgicaux
DGPA017;DGPA01740;Mise à plat d'un anévrisme aortique infrarénal non rompu avec remplacement prothétique aortoaortique infrarénal, par laparotomie avec clampage suprarénal;4;0;ADA; 479.20   ; 479.20   ; 103   ; 48 799.80   ; 48 789.80   ;Autres Actes de Chirurgie;Actes chirurgicaux
DGPA017;DGPA01710;Mise à plat d'un anévrisme aortique infrarénal non rompu avec remplacement prothétique aortoaortique infrarénal, par laparotomie avec clampage suprarénal;1;0;ADC; 951.48   ; 796.92   ; 146   ; 130 241.23   ; 130 155.23   ;Autres Actes de Chirurgie;Actes chirurgicaux
DGPA018;DGPA01840;Mise à plat d'un anévrisme aortique infrarénal ou aortobisiliaque rompu avec remplacement prothétique, par laparotomie;4;0;ADA; 611.06   ; 611.06   ; 75   ; 46 379.74   ; 46 379.74   ;Autres Actes de Chirurgie;Actes chirurgicaux
DGPA018;DGPA01810;Mise à plat d'un anévrisme aortique infrarénal ou aortobisiliaque rompu avec remplacement prothétique, par laparotomie;1;0;ADC; 1 644.88   ; 1 308.82   ; 90   ; 152 969.56   ; 152 959.56   ;Autres Actes de Chirurgie;Actes chirurgicaux
DGPF001;DGPF00140;Désobstruction de la bifurcation aortique, par voie artérielle transcutanée;4;0;ADA; 141.08   ; 141.08   ; 47   ; 6 214.72   ; 6 214.72   ;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
DGPF001;DGPF00110;Désobstruction de la bifurcation aortique, par voie artérielle transcutanée;1;0;ATM; 512.05   ; 512.05   ; 49   ; 24 756.72   ; 24 756.72   ;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
DGPF002;DGPF00240;Recanalisation de la bifurcation aortique avec pose d'endoprothèse, par voie artérielle transcutanée bilatérale;4;0;ADA; 141.08   ; 141.08   ; 280   ; 37 967.95   ; 37 949.95   ;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
DGPF002;DGPF00210;Recanalisation de la bifurcation aortique avec pose d'endoprothèse, par voie artérielle transcutanée bilatérale;1;0;ATM; 512.05   ; 512.05   ; 324   ; 161 114.70   ; 161 094.70   ;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
DGQH001;DGQH00110;Artériographie globale de l'aorte abdominale et des membres inférieurs, par voie artérielle transcutanée;1;0;ADI; 240.00   ; 240.00   ; 13 900   ; 2 777 478.47   ; 2 774 053.21   ;Radiologie vasculaire;Imagerie Autre Imagerie
DGQH002;DGQH00210;Artériographie globale de l'aorte abdominale, par voie artérielle transcutanée;1;0;ADI; 144.00   ; 144.00   ; 3 851   ; 331 578.62   ; 331 042.62   ;Radiologie vasculaire;Imagerie Autre Imagerie
DGQH003;DGQH00310;Artériographie de l'aorte abdominale et des membres inférieurs, par injection intraaortique transcutanée lombale;1;0;ADI; 240.00   ; 240.00   ; 99   ; 17 396.12   ; 17 391.84   ;Radiologie vasculaire;Imagerie Autre Imagerie
DGQH004;DGQH00410;Artériographie de l'aorte et de ses branches, par injection intraveineuse transcutanée;1;0;ADI; 144.00   ; 144.00   ; 910   ; 106 944.15   ; 106 944.15   ;Radiologie vasculaire;Imagerie Autre Imagerie
DGQH005;DGQH00510;Artériographie globale de l'aorte thoracique et abdominale, par voie artérielle transcutanée;1;0;ADI; 144.00   ; 144.00   ; 552   ; 41 148.00   ; 40 932.00   ;Radiologie vasculaire;Imagerie Autre Imagerie
DGQH006;DGQH00610;Artériographie globale de l'aorte thoracique, par voie artérielle transcutanée;1;0;ADI; 144.00   ; 144.00   ; 3 443   ; 258 542.26   ; 258 291.46   ;Radiologie vasculaire;Imagerie Autre Imagerie
DGQH007;DGQH00710;Artériographie globale de la crosse de l'aorte et de ses branches cervicocéphaliques [Gerbe aortique], par voie artérielle transcutanée;1;0;ADI; 144.00   ; 144.00   ; 1 568   ; 149 113.15   ; 148 946.75   ;Radiologie vasculaire;Imagerie Autre Imagerie
DGQM001;DGQM00110;Échographie-doppler de l'aorte abdominale, de ses branches viscérales, des artères iliaques et des artères des membres inférieurs;1;0;ADE; 76.59   ; 76.59   ; 363 244   ; 27 627 086.09   ; 24 432 054.82   ;Échographie vasculaire (artère, veine);Imagerie Échographie
DGQM002;DGQM00210;Échographie-doppler de l'aorte abdominale, de ses branches viscérales et des artères iliaques;1;0;ADE; 75.60   ; 75.60   ; 81 852   ; 5 860 246.81   ; 5 006 904.56   ;Échographie vasculaire (artère, veine);Imagerie Échographie
DGSA001;DGSA00140;Fermeture de fistule aortodigestive ou iliodigestive avec pontage non anatomique de l'aorte abdominale, par abord direct;4;0;ADA; 578.14   ; 578.14   ; 1   ; 601.14   ; 601.14   ;Autres Actes de Chirurgie;Actes chirurgicaux
DGSA001;DGSA00110;Fermeture de fistule aortodigestive ou iliodigestive avec pontage non anatomique de l'aorte abdominale, par abord direct;1;0;ADC; 1 820.71   ; 1 319.35   ; 1   ; 1 405.11   ; 1 405.11   ;Autres Actes de Chirurgie;Actes chirurgicaux
DGSA003;DGSA00350;Fermeture d'une fenêtre [fistule] aortopulmonaire, par thoracotomie avec CEC;5;0;ATM; 313.50   ; 313.50   ; 2   ; 470.25   ; 470.25   ;Autres Actes de Chirurgie;Actes chirurgicaux
DGSA003;DGSA00340;Fermeture d'une fenêtre [fistule] aortopulmonaire, par thoracotomie avec CEC;4;0;ADA; 573.27   ; 573.27   ; 2   ; 1 192.54   ; 1 192.54   ;Autres Actes de Chirurgie;Actes chirurgicaux
DGSA003;DGSA00310;Fermeture d'une fenêtre [fistule] aortopulmonaire, par thoracotomie avec CEC;1;0;ADC; 1 099.66   ; 988.92   ; 6   ; 5 884.89   ; 5 884.89   ;Autres Actes de Chirurgie;Actes chirurgicaux
DGSA004;DGSA00440;Fermeture de fistule aortodigestive ou iliodigestive avec pontage aortoaortique abdominal, par laparotomie;4;0;ADA; 578.14   ; 578.14   ; -     ;;;Autres Actes de Chirurgie;Actes chirurgicaux
DGSA004;DGSA00410;Fermeture de fistule aortodigestive ou iliodigestive avec pontage aortoaortique abdominal, par laparotomie;1;0;ADC; 1 820.71   ; 1 319.35   ; -     ;;;Autres Actes de Chirurgie;Actes chirurgicaux
DGSA005;DGSA00540;Hémostase secondaire à un acte sur l'aorte abdominale ou ses branches, par laparotomie;4;0;ADA; 262.38   ; 262.38   ; 105   ; 26 688.48   ; 26 688.48   ;Autres Actes de Chirurgie;Actes chirurgicaux
DGSA005;DGSA00510;Hémostase secondaire à un acte sur l'aorte abdominale ou ses branches, par laparotomie;1;0;ADC; 423.98   ; 316.14   ; 110   ; 42 907.52   ; 42 889.52   ;Autres Actes de Chirurgie;Actes chirurgicaux
DHAF001;DHAF00140;Dilatation intraluminale de la veine cave supérieure avec pose d'endoprothèse, par voie veineuse transcutanée;4;0;ADA; 94.05   ; 94.05   ; 88   ; 8 503.83   ; 8 503.83   ;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
DHAF001;DHAF00110;Dilatation intraluminale de la veine cave supérieure avec pose d'endoprothèse, par voie veineuse transcutanée;1;0;ATM; 313.50   ; 313.50   ; 121   ; 36 816.94   ; 36 816.94   ;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
DHAF002;DHAF00210;Dilatation intraluminale de la veine cave inférieure sans pose d'endoprothèse, par voie veineuse transcutanée;1;0;ATM; 313.50   ; 313.50   ; 8   ; 2 370.31   ; 2 370.31   ;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
DHAF003;DHAF00310;Dilatation intraluminale de la veine cave supérieure sans pose d'endoprothèse, par voie veineuse transcutanée;1;0;ATM; 313.50   ; 313.50   ; 149   ; 43 626.81   ; 43 626.81   ;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
DHAF004;DHAF00440;Dilatation intraluminale de la veine cave inférieure avec pose d'endoprothèse, par voie veineuse transcutanée;4;0;ADA; 94.05   ; 94.05   ; 8   ; 620.74   ; 620.74   ;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
DHAF004;DHAF00410;Dilatation intraluminale de la veine cave inférieure avec pose d'endoprothèse, par voie veineuse transcutanée;1;0;ATM; 313.50   ; 313.50   ; 11   ; 3 003.40   ; 3 003.40   ;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
DHCA001;DHCA00140;Suture de plaie de la veine cave inférieure rétrohépatique ou suprahépatique, ou des veines hépatiques, par laparotomie;4;0;ADA; 438.56   ; 438.56   ; 109   ; 41 877.71   ; 41 877.71   ;Autres Actes de Chirurgie;Actes chirurgicaux
DHCA001;DHCA00110;Suture de plaie de la veine cave inférieure rétrohépatique ou suprahépatique, ou des veines hépatiques, par laparotomie;1;0;ADC; 942.26   ; 765.96   ; 111   ; 88 540.71   ; 87 725.79   ;Autres Actes de Chirurgie;Actes chirurgicaux
DHCA002;DHCA00240;Pontage de la veine brachiocéphalique ou de la veine cave supérieure, par thoracotomie;4;0;ADA; 460.15   ; 460.15   ; 9   ; 3 706.36   ; 3 706.36   ;Autres Actes de Chirurgie;Actes chirurgicaux
DHCA002;DHCA00210;Pontage de la veine brachiocéphalique ou de la veine cave supérieure, par thoracotomie;1;0;ADC; 941.55   ; 809.44   ; 12   ; 9 957.46   ; 9 957.46   ;Autres Actes de Chirurgie;Actes chirurgicaux
DHCA003;DHCA00340;Suture de plaie de la veine brachiocéphalique ou de la veine cave supérieure, par thoracotomie;4;0;ADA; 343.99   ; 343.99   ; 9   ; 2 086.97   ; 2 086.97   ;Autres Actes de Chirurgie;Actes chirurgicaux
DHCA003;DHCA00310;Suture de plaie de la veine brachiocéphalique ou de la veine cave supérieure, par thoracotomie;1;0;ADC; 689.15   ; 619.15   ; 17   ; 11 689.43   ; 11 689.43   ;Autres Actes de Chirurgie;Actes chirurgicaux
DHCA004;DHCA00440;Pontage veineux ilio-iliaque ou iliocave, par laparotomie;4;0;ADA; 229.90   ; 229.90   ; -     ;;;Autres Actes de Chirurgie;Actes chirurgicaux
DHCA004;DHCA00410;Pontage veineux ilio-iliaque ou iliocave, par laparotomie;1;0;ADC; 579.25   ; 555.42   ; 3   ; 2 050.52   ; 2 040.52   ;Autres Actes de Chirurgie;Actes chirurgicaux
DHFA001;DHFA00140;Résection de la veine cave inférieure suprarénale rétrohépatique et/ou suprahépatique avec reconstruction, par laparotomie;4;0;ADA; 492.81   ; 492.81   ; 6   ; 2 296.49   ; 2 296.49   ;Autres Actes de Chirurgie;Actes chirurgicaux
DHFA001;DHFA00110;Résection de la veine cave inférieure suprarénale rétrohépatique et/ou suprahépatique avec reconstruction, par laparotomie;1;0;ADC; 1 454.16   ; 1 062.86   ; 11   ; 15 815.66   ; 15 815.66   ;Autres Actes de Chirurgie;Actes chirurgicaux
DHFA002;DHFA00240;Résection de la veine cave inférieure infrarénale sans reconstruction, par laparotomie;4;0;ADA; 240.39   ; 240.39   ; 4   ; 721.18   ; 721.18   ;Autres Actes de Chirurgie;Actes chirurgicaux
DHFA002;DHFA00210;Résection de la veine cave inférieure infrarénale sans reconstruction, par laparotomie;1;0;ADC; 740.20   ; 499.54   ; 6   ; 3 412.84   ; 3 412.84   ;Autres Actes de Chirurgie;Actes chirurgicaux
DHFA003;DHFA00340;Thrombectomie des veines iliaques et/ou de la veine cave inférieure, par laparotomie;4;0;ADA; 302.90   ; 302.90   ; 7   ; 1 514.50   ; 1 514.50   ;Autres Actes de Chirurgie;Actes chirurgicaux
DHFA003;DHFA00310;Thrombectomie des veines iliaques et/ou de la veine cave inférieure, par laparotomie;1;0;ADC; 606.90   ; 536.34   ; 11   ; 5 317.75   ; 5 317.75   ;Autres Actes de Chirurgie;Actes chirurgicaux
DHFA004;DHFA00440;Résection de la veine cave inférieure suprarénale infrahépatique sans reconstruction, par laparotomie;4;0;ADA; 305.63   ; 305.63   ; 3   ; 770.19   ; 770.19   ;Autres Actes de Chirurgie;Actes chirurgicaux
DHFA004;DHFA00410;Résection de la veine cave inférieure suprarénale infrahépatique sans reconstruction, par laparotomie;1;0;ADC; 962.82   ; 628.67   ; 2   ; 1 004.30   ; 1 004.30   ;Autres Actes de Chirurgie;Actes chirurgicaux
DHFA005;DHFA00540;Résection de la veine cave inférieure suprarénale rétrohépatique et/ou suprahépatique sans reconstruction, par laparotomie;4;0;ADA; 342.65   ; 342.65   ; 6   ; 1 263.41   ; 1 263.41   ;Autres Actes de Chirurgie;Actes chirurgicaux
DHFA005;DHFA00510;Résection de la veine cave inférieure suprarénale rétrohépatique et/ou suprahépatique sans reconstruction, par laparotomie;1;0;ADC; 1 111.00   ; 714.60   ; 6   ; 3 172.81   ; 3 172.81   ;Autres Actes de Chirurgie;Actes chirurgicaux
DHFA006;DHFA00640;Résection de la veine cave inférieure suprarénale infrahépatique avec reconstruction, par laparotomie;4;0;ADA; 444.06   ; 444.06   ; 5   ; 2 298.73   ; 2 298.73   ;Autres Actes de Chirurgie;Actes chirurgicaux
DHFA006;DHFA00610;Résection de la veine cave inférieure suprarénale infrahépatique avec reconstruction, par laparotomie;1;0;ADC; 1 260.60   ; 950.60   ; 9   ; 9 549.81   ; 9 549.81   ;Autres Actes de Chirurgie;Actes chirurgicaux
DHFA007;DHFA00740;Résection de la veine cave inférieure infrarénale avec reconstruction, par laparotomie;4;0;ADA; 370.38   ; 370.38   ; 15   ; 5 225.51   ; 5 225.51   ;Autres Actes de Chirurgie;Actes chirurgicaux
DHFA007;DHFA00710;Résection de la veine cave inférieure infrarénale avec reconstruction, par laparotomie;1;0;ADC; 969.91   ; 782.00   ; 17   ; 14 781.59   ; 14 781.59   ;Autres Actes de Chirurgie;Actes chirurgicaux
DHGF001;DHGF00140;Ablation d'un filtre temporaire de la veine cave inférieure, par voie veineuse transcutanée;4;0;ADA; 94.05   ; 94.05   ; 25   ; 2 427.33   ; 2 427.33   ;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
DHGF001;DHGF00110;Ablation d'un filtre temporaire de la veine cave inférieure, par voie veineuse transcutanée;1;0;ATM; 209.00   ; 209.00   ; 29   ; 6 061.00   ; 6 061.00   ;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
DHNF001;DHNF00140;Thrombolyse mécanique ou thromboaspiration de la veine cave supérieure, par voie veineuse transcutanée;4;0;ADA; 94.05   ; 94.05   ; 14   ; 1 159.56   ; 1 159.56   ;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
DHNF001;DHNF00110;Thrombolyse mécanique ou thromboaspiration de la veine cave supérieure, par voie veineuse transcutanée;1;0;ATM; 261.25   ; 261.25   ; 18   ; 3 526.92   ; 3 526.92   ;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
DHNF002;DHNF00240;Fibrinolyse in situ fémoro-ilio-cave, par voie veineuse transcutanée;4;0;ADA; 94.05   ; 94.05   ; 5   ; 379.97   ; 379.97   ;Radiologie vasculaire;Imagerie Autre Imagerie
DHNF002;DHNF00210;Fibrinolyse in situ fémoro-ilio-cave, par voie veineuse transcutanée;1;0;ATM; 366.11   ; 209.00   ; 10   ; 2 588.73   ; 2 588.73   ;Radiologie vasculaire;Imagerie Autre Imagerie
DHNF003;DHNF00340;Thrombolyse mécanique ou thromboaspiration de la veine cave inférieure, par voie veineuse transcutanée;4;0;ADA; 94.05   ; 94.05   ; 1   ; 94.05   ; 94.05   ;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
DHNF003;DHNF00310;Thrombolyse mécanique ou thromboaspiration de la veine cave inférieure, par voie veineuse transcutanée;1;0;ATM; 329.77   ; 209.00   ; 2   ; 659.54   ; 659.54   ;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
DHNF005;DHNF00540;Fibrinolyse in situ de la veine cave supérieure, par voie veineuse transcutanée;4;0;ADA; 94.05   ; 94.05   ; -     ;;;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
DHNF005;DHNF00510;Fibrinolyse in situ de la veine cave supérieure, par voie veineuse transcutanée;1;0;ATM; 209.00   ; 209.00   ; 1   ; 209.00   ; 209.00   ;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
DHNF006;DHNF00640;Fibrinolyse in situ fémoro-ilio-cave avec oblitération partielle de la veine cave inférieure [pose d'un filtre cave], par voie veineuse transcutanée;4;0;ADA; 135.85   ; 135.85   ; 5   ; 700.97   ; 700.97   ;Radiologie vasculaire;Imagerie Autre Imagerie
DHNF006;DHNF00610;Fibrinolyse in situ fémoro-ilio-cave avec oblitération partielle de la veine cave inférieure [pose d'un filtre cave], par voie veineuse transcutanée;1;0;ATM; 292.60   ; 292.60   ; 6   ; 1 812.66   ; 1 812.66   ;Radiologie vasculaire;Imagerie Autre Imagerie
DHPA001;DHPA00140;Désobstruction de la veine cave supérieure, par thoracotomie;4;0;ADA; 364.88   ; 364.88   ; 2   ; 364.88   ; 364.88   ;Autres Actes de Chirurgie;Actes chirurgicaux
DHPA001;DHPA00110;Désobstruction de la veine cave supérieure, par thoracotomie;1;0;ADC; 655.12   ; 599.41   ; 5   ; 868.04   ; 848.04   ;Autres Actes de Chirurgie;Actes chirurgicaux
DHPF002;DHPF00240;Recanalisation de la veine cave supérieure avec pose d'endoprothèse, par voie veineuse transcutanée;4;0;ADA; 94.05   ; 94.05   ; 44   ; 3 986.61   ; 3 986.61   ;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
DHPF002;DHPF00210;Recanalisation de la veine cave supérieure avec pose d'endoprothèse, par voie veineuse transcutanée;1;0;ATM; 313.50   ; 313.50   ; 47   ; 13 584.02   ; 13 584.02   ;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
DHPF003;DHPF00340;Recanalisation de la veine cave inférieure sans pose d'endoprothèse, par voie veineuse transcutanée;4;0;ADA; 94.05   ; 94.05   ; 2   ; 142.96   ; 142.96   ;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
DHPF003;DHPF00310;Recanalisation de la veine cave inférieure sans pose d'endoprothèse, par voie veineuse transcutanée;1;0;ATM; 355.30   ; 355.30   ; 4   ; 1 421.20   ; 1 421.20   ;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
DHQH001;DHQH00110;Phlébographie sélective de plusieurs branches des veines iliaques communes et/ou de la veine cave inférieure, par voie veineuse transcutanée;1;0;ADI; 86.40   ; 86.40   ; 144   ; 10 951.20   ; 10 156.32   ;Radiologie vasculaire;Imagerie Autre Imagerie
DHQH002;DHQH00210;Phlébographie de la veine cave inférieure [Cavographie inférieure], par voie veineuse transcutanée;1;0;ADI; 86.40   ; 86.40   ; 236   ; 15 076.67   ; 14 726.79   ;Radiologie vasculaire;Imagerie Autre Imagerie
DHQH003;DHQH00310;Phlébographie de la veine cave supérieure [Cavographie supérieure], par injection intraveineuse transcutanée;1;0;ADI; 86.40   ; 86.40   ; 3 539   ; 239 349.84   ; 237 318.32   ;Radiologie vasculaire;Imagerie Autre Imagerie
DHQH004;DHQH00410;Phlébographie sélective d'une branche de la veine iliaque commune ou de la veine cave inférieure, par voie veineuse transcutanée;1;0;ADI; 86.40   ; 86.40   ; 63   ; 3 585.60   ; 3 473.28   ;Radiologie vasculaire;Imagerie Autre Imagerie
DHQH005;DHQH00510;Phlébographie des veines iliaque et cave inférieure [Iliocavographie], par injection intraveineuse transcutanée fémorale unilatérale ou bilatérale;1;0;ADI; 86.40   ; 86.40   ; 88   ; 5 680.80   ; 5 335.20   ;Radiologie vasculaire;Imagerie Autre Imagerie
DHQH006;DHQH00610;Phlébographie globale de la veine cave supérieure [Cavographie supérieure], par voie veineuse transcutanée;1;0;ADI; 86.40   ; 86.40   ; 1 227   ; 73 639.97   ; 72 764.87   ;Radiologie vasculaire;Imagerie Autre Imagerie
DHQH007;DHQH00710;Phlébographie hypersélective d'une branche de la veine iliaque commune ou de la veine cave inférieure, par voie veineuse transcutanée;1;0;ADI; 192.00   ; 192.00   ; 1 993   ; 247 546.17   ; 247 218.17   ;Radiologie vasculaire;Imagerie Autre Imagerie
DHQM001;DHQM00110;Échographie-doppler transthoracique de la veine cave supérieure et de ses affluents chez l'enfant;1;0;ADE; 69.93   ; 69.93   ; 751   ; 27 750.06   ; 21 079.16   ;Échographie vasculaire (artère, veine);Imagerie Échographie
DHQM002;DHQM00210;Échographie-doppler de la veine cave inférieure et de ses affluents;1;0;ADE; 69.93   ; 69.93   ; 8 792   ; 416 532.13   ; 336 001.46   ;Échographie vasculaire (artère, veine);Imagerie Échographie
DHSA001;DHSA00140;Oblitération partielle de la veine cave inférieure, par laparotomie;4;0;ADA; 160.48   ; 160.48   ; 1   ; 160.48   ; 160.48   ;Autres Actes de Chirurgie;Actes chirurgicaux
DHSA001;DHSA00110;Oblitération partielle de la veine cave inférieure, par laparotomie;1;0;ADC; 285.02   ; 235.53   ; 1   ; 336.32   ; 336.32   ;Autres Actes de Chirurgie;Actes chirurgicaux
DHSA002;DHSA00240;Ligature de la veine cave inférieure et/ou de l'une de ses branches viscérales, par laparotomie;4;0;ADA; 175.87   ; 175.87   ; 38   ; 3 762.44   ; 3 762.44   ;Autres Actes de Chirurgie;Actes chirurgicaux
DHSA002;DHSA00210;Ligature de la veine cave inférieure et/ou de l'une de ses branches viscérales, par laparotomie;1;0;ADC; 339.61   ; 267.20   ; 46   ; 10 831.80   ; 10 831.80   ;Autres Actes de Chirurgie;Actes chirurgicaux
DHSF001;DHSF00110;Oblitération partielle temporaire de la veine cave inférieure, par voie veineuse transcutanée;1;0;ATM; 167.20   ; 167.20   ; 95   ; 16 544.62   ; 16 544.62   ;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
DHSF002;DHSF00210;Oblitération partielle définitive de la veine cave inférieure, par voie veineuse transcutanée;1;0;ATM; 167.20   ; 167.20   ; 108   ; 18 984.16   ; 18 984.16   ;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
DKMD001;DKMD00110;Ressuscitation cardiorespiratoire avec intubation trachéale, en dehors d'un bloc médicotechnique;1;0;ATM;;; 26   ; 35.69   ; -     ;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
DKMD002;DKMD00210;Ressuscitation cardiorespiratoire avec intubation trachéale, dans un bloc médicotechnique;1;0;ATM;;; 2   ; -     ; -     ;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
DKRP001;DKRP00110;Séance de réentraînement cardiaque et/ou vasculaire progressif à l'effort sur machine et à la réalisation de tâches de la vie quotidienne;1;0;ATM; 28.80   ; 28.80   ; 14 821   ; 425 863.29   ; 387 752.08   ;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
DKRP002;DKRP00210;Séance de réentraînement cardiaque et/ou vasculaire progressif à l'effort sur machine, à la réalisation de tâches de la vie quotidienne et à l'activité sportive collective;1;0;ATM; 28.80   ; 28.80   ; 6 071   ; 174 705.94   ; 169 118.74   ;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
DKRP003;DKRP00310;Séance de réentraînement cardiaque et/ou vasculaire progressif à l'effort sur machine et à l'activité sportive collective;1;0;ATM; 28.80   ; 28.80   ; 13 591   ; 388 194.65   ; 375 867.34   ;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
DKRP004;DKRP00410;Épreuve d'effort sur tapis roulant ou bicyclette ergométrique, avec électrocardiographie discontinue;1;0;ATM; 76.80   ; 76.80   ; 1 048 774   ; 79 767 841.65   ; 66 338 193.22   ;Épreuve d'effort cardiaque;Actes techniques médicaux diagnostiques
DKRP005;DKRP00510;Séance de réentraînement d'un insuffisant cardiaque à l'effort sur machine;1;0;ATM; 28.80   ; 28.80   ; 3 682   ; 105 912.00   ; 103 240.56   ;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
DZEA001;DZEA00110;Transplantation itérative du coeur, par thoracotomie avec CEC;1;0;ADC;;; 3   ; -     ; -     ;Autres Actes de Chirurgie;Actes chirurgicaux
DZEA002;DZEA00210;Transplantation orthotopique du coeur, par thoracotomie avec CEC;1;0;ADC;;; 1   ; -     ; -     ;Autres Actes de Chirurgie;Actes chirurgicaux
DZFA001;DZFA00110;Prélèvement du coeur, au cours d'un prélèvement multiorgane sur un sujet en état de mort encéphalique;1;0;ADC;;; 3   ; -     ; -     ;Autres Actes de Chirurgie;Actes chirurgicaux
